ID,Lattitude,Longtitude,Add+Sub,location
905,-37.8105799,145.0893718,"9/7 Kireep Rd, Balwyn","Kireep Road, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
908,-37.8069253,145.1040074,"2/111 Strabane Av, Balwyn","Strabane Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
909,-37.8080411,145.0715632,"11 Monash Av, Balwyn","Monash Avenue, Balwyn, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
912,-37.8105799,145.0893718,"7/7 Kireep Rd, Balwyn","Kireep Road, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
915,-37.8103913,145.0654417,"3/4 Pretoria St, Balwyn","Pretoria Street, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
919,-37.8065861,145.0868752,"3/5 Dunure Ct, Balwyn","Dunure Court, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
925,-37.8087784,145.0870411,"18 Linckens Cr, Balwyn","Linckens Crescent, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
926,-37.8115111,145.0704286,"7 May St, Balwyn","May Street, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
938,-37.8039894,145.079768,"35a Stroud St, Balwyn","Stroud Street, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
951,-37.8069253,145.1040074,"110 Strabane Av, Balwyn","Strabane Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
952,-37.8158475,145.0859947,"1/48 Talbot Av, Balwyn","Talbot Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
958,-37.8080411,145.0715632,"34 Monash Av, Balwyn","Monash Avenue, Balwyn, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
965,-37.8104174,145.0989387,"6/11 Yarrbat Av, Balwyn","Yarrbat Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
973,,,"14 Kinsale Cr, Balwyn",
977,-37.8143131,145.0763853,"1 Prowse Av, Balwyn","Prowse Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
991,-37.8037385,145.1040417,"38 Relowe Cr, Balwyn","Relowe Crescent, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
993,-37.8079767,145.0625473,"6 Abercrombie St, Balwyn","Abercrombie Street, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
1002,-37.8075834,145.0728295,"51 Elliott Av, Balwyn","Elliott Avenue, Balwyn, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
1014,-37.794265,145.071441,"2/5 Marwal Av, Balwyn North","Marwal Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1015,-37.7978077,145.0631062,"32 Maylands Av, Balwyn North","Maylands Avenue, Balwyn North, Kew East, Melbourne, City of Boroondara, Victoria, 3102, Australia"
1023,-37.7900445,145.0669231,"45 Riverside Av, Balwyn North","Riverside Avenue, Balwyn North, Kew East, Melbourne, City of Boroondara, Victoria, 3102, Australia"
1047,-37.7949444,145.099917,"1/9 Citron Av, Balwyn North","Citron Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1062,-37.7883239,145.0969856,"1/39 Trentwood Av, Balwyn North","Trentwood Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1071,-37.7978077,145.0631062,"17 Maylands Av, Balwyn North","Maylands Avenue, Balwyn North, Kew East, Melbourne, City of Boroondara, Victoria, 3102, Australia"
1079,-37.7989039,145.0937968,"16b Alpha St, Balwyn North","Alpha Street, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1084,-37.7866194,145.0973947,"53 Trentwood Av, Balwyn North","53, Trentwood Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3105, Australia"
1094,-37.8035591,145.0958924,"13 Glenthorn Av, Balwyn North","Glenthorn Avenue, Balwyn North, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
1102,-37.794724,145.0848523,"237a Balwyn Rd, Balwyn North","Balwyn Road, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1107,-37.7906257,145.0750874,"7 Sunburst Av, Balwyn North","Sunburst Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1109,-37.800609,145.1032566,"24 Cumberland Av, Balwyn North","Cumberland Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1112,-37.7956556,145.0934413,"45 Dempster Av, Balwyn North","Dempster Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1119,-37.7900445,145.0669231,"21 Riverside Av, Balwyn North","Riverside Avenue, Balwyn North, Kew East, Melbourne, City of Boroondara, Victoria, 3102, Australia"
1124,-37.7858643,145.0838937,"5 Echo Av, Balwyn North","Echo Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1128,-37.7906257,145.0750874,"9 Sunburst Av, Balwyn North","Sunburst Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1150,-37.7949444,145.099917,"10 Citron Av, Balwyn North","Citron Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1164,-37.7927912,145.0720274,"31 MacEdon Av, Balwyn North","Macedon Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1169,-37.7832229,145.090162,"36 Larbert Av, Balwyn North","Larbert Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1170,-37.793887,145.0990219,"1/9 Lime Av, Balwyn North","Lime Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1172,-37.7985177,145.0787299,"8a Sylvan St, Balwyn North","Sylvan Street, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1175,-37.7900277,145.0904327,"35 Walnut Rd, Balwyn North","Walnut Road, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1177,-37.8032707,145.0925962,"10 Wynyard Cr, Balwyn North","Wynyard Crescent, Balwyn North, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
1178,-37.783737,145.0965791,"9 Arama St, Balwyn North","Arama Street, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1189,-37.7904053,145.0868362,"10a Bolinda Rd, Balwyn North","Bolinda Road, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1203,-37.793818,145.0963546,"8 Harrington Av, Balwyn North","Harrington Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
1212,-37.9277191,145.0446518,"7a Porter Rd, Bentleigh","Porter Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1214,-37.9157704,145.0470432,"1/28 Strathmore St, Bentleigh","Strathmore Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1222,-37.9232951,145.0334925,"4 Park Cr, Bentleigh","Park Crescent, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1223,-37.9334431,145.0387016,"2/523 South Rd, Bentleigh","South Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1225,-37.9237187,145.0263459,"14a Vunabere Av, Bentleigh","Vunabere Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3187, Australia"
1236,-37.9182002,145.0477966,"17 Windsor Av, Bentleigh","Windsor Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1237,-37.9309428,145.0478486,"16a Marquis Rd, Bentleigh","Marquis Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1243,-37.9159723,145.026324,"2 Gwendoline Av, Bentleigh","Gwendoline Avenue, Bentleigh, McKinnon, Melbourne, City of Glen Eira, Victoria, 3817, Australia"
1250,-37.9266963,145.03518,"41 North Av, Bentleigh","North Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1266,-37.9217152,145.0335443,"2/32 Mavho St, Bentleigh","Mavho Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1267,-37.9217152,145.0335443,"201/39 Mavho St, Bentleigh","Mavho Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1272,-37.9232951,145.0334925,"9 Park Cr, Bentleigh","Park Crescent, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1274,-37.9298728,145.0333727,"19b Howell St, Bentleigh","Howell Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1283,-37.9309428,145.0478486,"9b Marquis Rd, Bentleigh","Marquis Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1284,-37.9166595,145.049064,"10 Osborne Av, Bentleigh","Osborne Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1289,-37.9266963,145.03518,"55 North Av, Bentleigh","North Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1295,-37.9177646,145.0330733,"33A Campbell St, Bentleigh","Campbell Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1299,-37.9182002,145.0477966,"2 Windsor Av, Bentleigh","Windsor Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1305,-37.925692,145.0477795,"17b Delhi St, Bentleigh","Delhi Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1307,-37.9205214,145.0477908,"28b Scotts St, Bentleigh","Scotts Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1308,-37.9310407,145.0489588,"3/148 Tucker Rd, Bentleigh","Tucker Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1310,-37.931067,145.0393994,"12 Werona St, Bentleigh","Werona Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1317,-37.9174216,145.0489456,"26 Buckingham Av, Bentleigh","Buckingham Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1324,-37.9174216,145.0489456,"34 Buckingham Av, Bentleigh","Buckingham Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1325,-37.931082,145.0373096,"1/7 Railway Cr, Bentleigh","Railway Crescent, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1326,-37.9323985,145.04386,"13a Rosina St, Bentleigh","Rosina Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1327,-37.9229444,145.0277952,"11 Talbot Av, Bentleigh","Talbot Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3817, Australia"
1330,-37.9281828,145.0377496,"24a Atkinson St, Bentleigh","Atkinson Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1331,-37.9309428,145.0478486,"16b Marquis Rd, Bentleigh","Marquis Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1332,-37.9266963,145.03518,"3/18 North Av, Bentleigh","North Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1334,-37.9330575,145.0437407,"31b Fairbank Rd, Bentleigh","Fairbank Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1335,-37.9159723,145.026324,"6 Gwendoline Av, Bentleigh","Gwendoline Avenue, Bentleigh, McKinnon, Melbourne, City of Glen Eira, Victoria, 3817, Australia"
1344,-37.9189362,145.0384069,"34b Daley St, Bentleigh","Daley Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1350,-37.9237187,145.0263459,"11 Vunabere Av, Bentleigh","Vunabere Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3187, Australia"
1358,-37.9229093,145.065807,"21b Northam Rd, Bentleigh East","Northam Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1359,-37.929984,145.0722014,"68 Pasadena Cr, Bentleigh East","Pasadena Crescent, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1363,-37.9236477,145.0647706,"30a Chesterville Dr, Bentleigh East","Chesterville Drive, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1365,-37.9300346,145.0522669,"3/3 Dega Av, Bentleigh East","Dega Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1367,-37.9216646,145.0694611,"7a Dover St, Bentleigh East","Dover Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1369,-37.9148511,145.079661,"96 Paloma St, Bentleigh East","Paloma Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3167, Australia"
1371,-37.929984,145.0722014,"33 Pasadena Cr, Bentleigh East","Pasadena Crescent, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1374,-37.91891,145.0561874,"1/9 Francesco St, Bentleigh East","Francesco Street, Bentleigh East Shopping Strip, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1379,-37.9279348,145.0551099,"2/61 Lahona Av, Bentleigh East","Lahona Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1382,-37.9357021,145.0717501,"2a Rae St, Bentleigh East","Rae Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1383,-37.9316854,145.0531755,"2/48 Abbin Av, Bentleigh East","Abbin Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1393,-37.9344187,145.0539372,"39 Lesden St, Bentleigh East","Lesden Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1396,-37.9086951,145.075152,"7a Melva St, Bentleigh East","Melva Street, Bentleigh East, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1408,-37.9143423,145.0605132,"102b Parkmore Rd, Bentleigh East","Parkmore Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1414,-37.9316854,145.0531755,"7 Abbin Av, Bentleigh East","Abbin Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1415,-37.9227227,145.0536296,"10b Alexander St, Bentleigh East","Alexander Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1416,-37.9210077,145.0550136,"202/24 Becket Av, Bentleigh East","Becket Avenue, Bentleigh East Shopping Strip, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
1419,-37.9236477,145.0647706,"30b Chesterville Dr, Bentleigh East","Chesterville Drive, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1428,-37.913845,145.0716538,"1/57 Latham St, Bentleigh East","Latham Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1429,-37.913845,145.0716538,"69b Latham St, Bentleigh East","Latham Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1431,-37.9093307,145.0540542,"23b Moylan St, Bentleigh East","Moylan Street, Bentleigh East, Ormond, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
1438,-37.9200256,145.0619817,"8 Larman St, Bentleigh East","Larman Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1440,-37.9070205,145.060388,"9A Murrong Av, Bentleigh East","Murrong Avenue, Bentleigh East, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
1443,-37.91672,145.0645361,"77b Stockdale Av, Bentleigh East","Stockdale Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1445,-37.908981,145.0673742,"29A Dromana Av, Bentleigh East","Dromana Avenue, Bentleigh East, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1446,-37.9222229,145.0799357,"25 Magnolia Av, Bentleigh East","Magnolia Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1448,-37.9313522,145.0624078,"3a Bellevue Rd, Bentleigh East","Bellevue Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1454,-37.9200256,145.0619817,"12 Larman St, Bentleigh East","Larman Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1459,-37.929984,145.0722014,"36 Pasadena Cr, Bentleigh East","Pasadena Crescent, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1463,-37.9126461,145.0796413,"75a Waratah St, Bentleigh East","Waratah Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3167, Australia"
1464,-37.9212415,145.0790292,"23 Wolai Av, Bentleigh East","Wolai Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1475,-37.93293,145.0542291,"1a Wamba Rd, Bentleigh East","Wamba Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1479,-37.9149886,145.0740776,"69a Deakin St, Bentleigh East","Deakin Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1483,-37.929984,145.0722014,"6/48 Pasadena Cr, Bentleigh East","Pasadena Crescent, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1487,-37.9300346,145.0522669,"18 Dega Av, Bentleigh East","Dega Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1493,-37.9293321,145.078427,"2/95 Victor Rd, Bentleigh East","Victor Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1496,-37.9179959,145.0648861,"29 Beddoe Av, Bentleigh East","Beddoe Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1519,-37.929984,145.0722014,"24 Pasadena Cr, Bentleigh East","Pasadena Crescent, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1524,-37.913845,145.0716538,"75 Latham St, Bentleigh East","Latham Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1525,-37.9239285,145.0738021,"19 Ludwell Cr, Bentleigh East","Ludwell Crescent, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1531,-37.9226232,145.0777522,"3b Noora Av, Bentleigh East","Noora Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1543,-37.9179959,145.0648861,"21 Beddoe Av, Bentleigh East","Beddoe Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
1551,-37.9252004,145.0555506,"15a England St, Bentleigh East","England Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
1552,-37.9252004,145.0555506,"15b England St, Bentleigh East","England Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
